# time cosTheta cosPsi phi tag mistag
1.86692 0.96904 -0.567636 -2.27885 -1 0
0.00888825 0.981966 0.730748 -2.20278 -1 0
0.341852 -0.489712 -0.995021 -1.69801 1 0
2.27608 0.0636028 0.952036 -1.90806 1 0
0.142008 0.269268 -0.858628 1.44365 -1 0
0.0305657 0.730433 0.539407 1.0002 -1 0
0.711658 0.228322 0.94288 -2.26688 -1 0
0.0630128 -0.19104 -0.859162 0.958283 1 0
0.383768 -0.510551 -0.843467 -1.32655 1 0
1.331 0.967721 0.932361 -2.52675 -1 0
0.678597 0.927489 0.670759 -1.97684 -1 0
0.548586 -0.76998 0.929438 -0.738017 -1 0
2.64288 -0.406465 0.392623 -2.04803 -1 0
0.971549 -0.689883 0.128318 -2.94868 -1 0
4.89219 -0.327665 -0.248639 -1.74773 1 0
0.00386354 0.26325 -0.080101 2.89444 -1 0
1.5382 -0.0581401 0.979886 1.4502 1 0
1.28971 0.0668896 0.013771 -1.1987 1 0
1.61528 -0.755065 0.574566 0.669397 -1 0
1.12831 0.860346 0.774159 1.20566 1 0
0.0626475 -0.19662 0.998188 -1.65949 -1 0
0.12883 -0.232915 0.298979 2.89742 1 0
2.00273 -0.768007 0.86657 -1.38813 -1 0
0.713106 -0.164099 -0.844724 0.60615 1 0
0.379169 0.680661 0.862601 -1.45247 1 0
0.191836 -0.179805 -0.428917 -2.3464 -1 0
0.630195 0.36795 0.590202 -1.74595 -1 0
0.26197 0.452063 -0.538436 2.02955 1 0
0.308651 -0.811829 -0.969272 0.693632 -1 0
2.34632 0.656912 0.148258 0.606093 1 0
1.1167 -0.679566 -0.629068 -1.81492 -1 0
0.450907 0.00534111 0.725219 0.0224325 1 0
0.0651415 -0.639936 0.576177 -1.36829 -1 0
1.47858 -0.542307 -0.744584 2.19216 1 0
1.71333 0.579144 -0.290036 -0.941178 -1 0
0.2756 0.353088 -0.192459 -3.07396 1 0
0.838231 0.00951497 -0.5403 -1.90642 -1 0
0.0644976 0.764995 0.705256 -1.66168 1 0
0.535854 -0.165273 -0.857392 2.52161 -1 0
0.0373933 -0.18195 0.947951 1.54277 1 0
0.201292 0.108262 -0.244012 -2.31396 -1 0
1.26362 -0.847048 -0.125108 -2.46126 -1 0
0.810412 0.233405 0.757259 -1.28026 1 0
0.123737 0.979899 -0.757448 -2.88973 1 0
2.07907 -0.572713 -0.942521 -0.417116 1 0
0.214107 0.0444272 0.74671 0.809602 -1 0
2.79086 -0.227429 -0.916232 2.3188 -1 0
2.34132 -0.366016 0.0833133 1.10781 1 0
0.00591202 0.899101 -0.8602 -2.76351 -1 0
0.12838 -0.0997082 0.474422 0.81671 -1 0
0.117722 -0.328407 0.49447 -2.62928 1 0
8.26562 -0.751503 -0.600203 -2.70299 1 0
1.97362 -0.703889 -0.756921 0.852 -1 0
3.03993 0.223959 -0.832117 -1.04576 1 0
2.84599 -0.226763 0.967778 -1.04922 1 0
1.0693 0.767839 0.862558 2.41343 1 0
2.40969 0.666621 -0.57607 0.438144 -1 0
0.195318 0.847766 -0.368032 -1.87509 -1 0
0.891987 0.271248 -0.208273 -2.65949 -1 0
0.621367 -0.374434 0.91714 2.27112 1 0
1.00293 0.0473032 -0.572716 1.14121 -1 0
0.0660452 -0.80778 -0.701861 0.0142655 -1 0
0.166711 0.250974 -0.693265 -1.08743 -1 0
2.88497 0.724321 -0.593114 -2.32536 -1 0
0.0953892 0.398876 0.608571 2.50599 1 0
0.379427 -0.954424 -0.311378 0.950476 -1 0
0.839048 -0.962812 0.203939 -0.0897676 -1 0
0.566561 0.88618 0.572278 0.26237 -1 0
0.22545 0.705254 -0.365719 -0.0867903 1 0
0.447744 -0.854056 0.141311 0.018462 1 0
2.91477 0.565968 0.292539 -2.35484 1 0
4.94961 -0.111901 0.710507 -0.247609 1 0
2.63158 0.707255 0.747744 -2.45898 1 0
0.825152 0.313809 0.661519 1.97842 -1 0
7.64757 0.783877 0.617593 -3.08515 -1 0
0.449829 0.278132 -0.686538 0.0762919 -1 0
0.46765 0.0996045 -0.853467 1.35412 1 0
0.36145 0.846192 -0.924991 1.92468 -1 0
1.05231 0.324664 -0.407031 2.18606 1 0
0.307068 0.203641 -0.647814 1.76125 1 0
0.182288 0.810532 0.985006 2.03065 -1 0
2.00583 0.365888 -0.676141 -2.22041 -1 0
0.681555 -0.16886 -0.439204 -0.235682 -1 0
0.392823 -0.713387 -0.921163 1.98627 1 0
0.250647 0.631162 -0.529537 1.89256 1 0
1.84564 -0.568542 0.379644 0.219793 -1 0
0.609586 -0.376338 0.824372 0.0566731 -1 0
4.35156 0.283671 -0.772171 0.239874 -1 0
0.0147577 0.560792 0.47871 -1.14405 1 0
0.832899 -0.677217 -0.620601 0.560846 1 0
1.87846 0.348543 -0.948267 -0.958415 1 0
0.650163 -0.636147 -0.666487 -1.61154 -1 0
0.495455 0.00874769 0.241238 0.23082 -1 0
0.0640317 -0.579675 0.576035 -0.209515 1 0
0.315409 0.916705 0.66013 -0.294974 1 0
1.78227 0.140016 -0.599512 -1.83603 -1 0
2.46769 -0.21166 0.960807 -1.76104 -1 0
0.817168 0.327327 -0.0571669 -0.993222 -1 0
2.0292 -0.904348 0.90866 2.41504 1 0
1.39931 0.235618 -0.167653 0.356022 -1 0
1.33186 0.617468 -0.688772 -1.24995 1 0
0.643348 0.365292 0.800515 2.18492 -1 0
2.88553 0.299443 0.518967 -0.223492 -1 0
3.02916 0.554795 0.513566 -2.4236 -1 0
2.37542 0.719825 -0.0424609 0.733225 -1 0
0.586992 -0.590152 -0.370312 0.113582 -1 0
0.0417019 0.667398 -0.0875688 -1.19808 1 0
2.65448 -0.524296 0.921639 -0.680921 1 0
0.883117 -0.494336 0.728637 -1.08198 -1 0
0.144159 0.932646 0.842093 -2.79246 -1 0
0.951012 -0.487572 -0.0692745 -1.62308 1 0
0.177813 0.611535 -0.888346 -1.35429 -1 0
1.01293 0.723502 -0.822391 0.59313 -1 0
0.431333 0.54853 0.661559 -0.869794 -1 0
0.809931 0.50184 -0.0107222 -3.05955 -1 0
0.740144 -0.746074 -0.54381 -1.13751 1 0
1.13616 -0.932311 -0.758824 -2.637 -1 0
0.972349 0.337599 0.685307 2.56008 -1 0
0.0703778 -0.76363 0.977872 1.45704 -1 0
4.247 0.121903 -0.211631 0.620103 1 0
0.884198 0.259754 -0.551637 -1.21938 1 0
1.39267 0.869289 0.323246 -1.62719 -1 0
0.188404 0.346995 -0.281473 -0.0591163 -1 0
0.880427 0.24588 -0.505651 1.19948 1 0
0.871977 -0.174073 0.865715 -2.5903 -1 0
1.04226 0.883749 0.992109 -2.09082 -1 0
0.309317 0.233815 0.98162 -1.88357 1 0
2.539 -0.554955 0.303079 -0.869386 1 0
0.349304 0.450984 0.766164 -1.94255 1 0
3.03159 0.095373 -0.876901 -2.59237 1 0
1.16146 -0.984443 0.0873094 -1.34847 -1 0
1.03411 0.57407 0.510229 -2.9996 -1 0
1.42321 0.0555385 0.803967 1.03303 1 0
1.35273 -0.674867 0.690959 1.44811 -1 0
1.40883 0.980694 0.266386 -1.23665 -1 0
2.57681 0.959028 -0.835123 -2.51299 -1 0
3.43261 0.0429054 -0.882957 1.26731 1 0
2.28544 -0.917587 0.593366 0.570309 1 0
0.073194 0.219337 -0.574323 -1.63793 -1 0
0.265361 0.890393 0.50096 1.29357 1 0
2.77516 -0.845633 -0.86921 2.2112 1 0
0.319011 -0.756869 -0.528294 2.77894 -1 0
2.67962 -0.0228658 0.558761 2.20091 1 0
1.13048 0.850612 -0.895057 0.988362 1 0
2.72327 -0.224665 -0.665209 -2.04272 -1 0
3.6447 -0.880524 0.33749 -1.22983 -1 0
0.894133 -0.340702 0.989792 0.574862 1 0
1.76626 -0.791984 0.872493 1.48315 1 0
0.0478859 0.304211 -0.249819 -1.4944 -1 0
1.7539 -0.346063 0.230649 -2.26044 -1 0
0.151038 0.462784 -0.952366 -2.76083 -1 0
0.104688 0.185547 0.774862 2.3122 -1 0
0.431931 0.949049 -0.203221 2.98825 1 0
0.916037 0.177451 -0.669646 -1.79002 -1 0
0.0307042 0.214689 0.101479 -0.117381 1 0
0.974734 -0.0643182 -0.670262 -2.23988 -1 0
0.336127 -0.494636 0.735508 0.996752 -1 0
1.16941 -0.191067 0.062025 -1.86112 1 0
0.915325 0.285375 0.739154 -0.758268 -1 0
1.3253 -0.942448 -0.666549 -2.24979 -1 0
4.34808 -0.974382 -0.891767 0.88231 -1 0
1.96984 0.395896 -0.714537 1.28828 1 0
0.198902 0.215827 0.974568 -1.78921 -1 0
1.8928 0.912274 0.641502 2.67935 1 0
2.71928 0.970805 -0.620662 0.0665681 -1 0
0.958284 -0.258109 0.907656 2.11921 1 0
0.312695 -0.658632 -0.00292733 1.66622 -1 0
0.0415521 0.643478 -0.0129248 2.98342 -1 0
0.805676 0.244086 0.167876 -0.507665 1 0
0.89228 0.378775 0.129577 2.04601 1 0
0.551578 -0.581709 -0.975981 -0.316694 -1 0
1.37222 -0.122375 -0.686623 1.38411 -1 0
0.0855735 -0.853487 -0.881505 0.972066 1 0
0.534738 -0.871863 0.795244 1.44887 -1 0
0.546537 0.567978 -0.763538 -1.92212 1 0
0.86937 0.517167 -0.0729181 -3.09208 -1 0
0.182642 0.186214 -0.633674 -3.0679 1 0
0.315309 0.542092 -0.00521242 -0.106555 -1 0
0.123412 0.987627 -0.717926 -2.89871 1 0
1.36615 0.298922 0.8771 -2.98898 -1 0
1.05522 0.822063 -0.440479 2.42893 1 0
1.88687 0.117972 0.836014 -0.450461 -1 0
4.8135 -0.143518 -0.698477 -1.3069 -1 0
0.089989 -0.25918 -0.30154 0.949462 1 0
0.550165 0.889252 0.902106 2.48283 -1 0
1.36238 -0.476606 0.93118 -0.689333 -1 0
0.485778 0.817163 -0.7817 -1.24001 1 0
1.59547 0.837605 -0.937081 -0.0530552 -1 0
3.68353 -0.743915 0.632007 2.6245 1 0
2.5959 -0.815539 -0.487794 -1.384 1 0
0.441191 0.471485 -0.584608 0.20512 1 0
0.863371 -0.297432 -0.524371 0.878148 -1 0
0.990558 0.722519 0.0304779 -2.09072 -1 0
1.31328 0.257823 -0.41392 1.83557 1 0
3.09155 -0.626596 0.594679 2.93433 1 0
0.300335 -0.681127 0.544197 0.989134 -1 0
1.0695 0.918128 0.977428 0.985916 -1 0
1.74728 -0.842632 -0.749223 -0.593237 1 0
3.87147 -0.461161 -0.052398 -0.229965 -1 0
2.45268 -0.433212 -0.489546 -1.72863 1 0
0.951909 0.621306 0.232124 -2.66662 -1 0
0.518725 0.699237 0.598321 1.04097 1 0
1.17086 0.729733 0.320319 0.826985 -1 0
1.12625 0.645776 0.297774 1.13727 1 0
0.364517 0.473288 -0.0891462 0.691273 -1 0
1.39128 -0.233549 0.859704 -1.33488 1 0
0.178497 0.455878 -0.931643 1.85432 1 0
0.50182 -0.772129 0.675896 2.7294 1 0
1.15893 -0.311388 -0.327517 -2.76044 1 0
2.07245 0.642031 -0.751753 1.31996 1 0
4.72528 -0.978937 -0.971182 0.324681 -1 0
3.7882 0.461299 -0.571444 -1.83008 -1 0
1.00594 0.987547 0.332367 0.690276 1 0
1.71115 -0.380489 -0.737651 1.91476 -1 0
0.563289 -0.835189 0.07276 1.25468 -1 0
1.16853 0.886975 0.604365 1.60371 1 0
1.2448 0.27185 0.826454 -0.726303 1 0
0.0535316 0.928325 -0.751719 0.0614322 1 0
0.843573 0.793435 0.184867 -2.01258 1 0
0.959993 -0.183918 0.904509 -2.18919 1 0
0.959774 0.334088 -0.921463 -1.67343 1 0
1.37884 -0.0179998 0.616763 1.70309 -1 0
0.511237 -0.940669 0.0757537 -0.0330752 1 0
1.75153 -0.0499232 -0.903377 -1.29813 1 0
0.466635 0.927716 0.382304 1.39488 -1 0
2.25862 0.745705 -0.819254 1.48674 -1 0
0.449819 0.351814 -0.163415 -1.75017 1 0
2.55652 -0.223298 0.381481 1.96989 -1 0
1.15308 -0.307909 0.00718738 -1.89827 -1 0
0.0452084 0.896596 0.794283 1.68956 -1 0
1.44896 -0.558592 -0.598026 0.733037 -1 0
0.875337 0.189477 0.159047 -2.65922 1 0
4.34936 -0.524741 0.897554 1.09461 -1 0
2.74356 -0.774707 -0.54404 -0.703061 1 0
0.132289 -0.84809 0.533293 -2.97431 1 0
1.24193 -0.233978 -0.670462 1.71671 -1 0
1.97073 0.891505 0.566384 2.56374 -1 0
1.59063 -0.472891 -0.905556 0.6376 -1 0
2.826 -0.154729 0.573302 0.0135748 1 0
1.75329 -0.690819 -0.155462 -2.24483 1 0
0.430353 0.511592 -0.878264 -2.94251 1 0
0.645827 -0.532541 -0.81135 1.53561 -1 0
0.197578 -0.160375 -0.832339 -2.88486 -1 0
1.39576 0.487385 -0.0405308 -2.41339 -1 0
1.73616 -0.71314 0.125948 -2.89361 -1 0
2.05035 0.497413 -0.992142 -1.14513 1 0
0.952603 0.662299 -0.787289 -2.44302 1 0
0.602442 -0.107265 -0.352612 0.487879 -1 0
0.503417 0.876576 0.852469 -2.205 -1 0
1.77315 -0.848966 -0.72758 -2.02937 -1 0
0.290809 0.417089 0.978993 2.74621 -1 0
0.243273 -0.56207 0.376176 -0.668784 -1 0
0.762116 0.939675 0.697576 1.99317 -1 0
0.637716 -0.867628 0.994415 -0.693215 1 0
1.37382 0.125891 -0.138436 -1.14112 1 0
0.41781 0.455546 0.77806 2.48824 -1 0
0.203696 -0.131668 0.555157 1.42811 1 0
4.39466 -0.649874 -0.231245 2.68819 1 0
0.975951 -0.869444 0.162463 -1.0481 1 0
2.47908 0.290569 0.888458 2.20773 -1 0
2.80042 0.969738 0.475617 0.820346 -1 0
0.0409447 0.853469 0.76382 1.42296 1 0
1.67211 -0.119003 -0.967309 -1.9092 -1 0
0.155426 -0.929964 -0.212866 0.398976 1 0
0.135704 -0.472703 -0.573123 0.334612 1 0
0.362365 0.714428 -0.918115 -2.35739 1 0
0.131879 0.214972 0.677007 -1.52497 1 0
1.7052 -0.830773 0.919345 -1.31193 1 0
1.67456 -0.957235 0.830305 0.964645 -1 0
5.75808 0.827443 0.759474 -0.344809 1 0
1.30843 -0.495818 -0.910969 1.78233 1 0
0.387314 0.938821 0.449201 1.47546 -1 0
1.45557 0.709354 -0.73238 0.162189 1 0
1.12238 -0.768718 -0.85966 -2.13881 1 0
5.52891 0.720078 -0.942791 2.06806 1 0
1.63138 -0.245831 0.583639 -1.44397 -1 0
0.327089 -0.926146 0.793585 -0.328151 1 0
1.60747 0.69425 0.755488 -0.18905 1 0
2.02189 -0.843371 -0.946891 -1.7944 1 0
6.08631 -0.306324 -0.818394 0.760354 1 0
1.21048 0.543883 0.321113 -0.742834 1 0
0.122397 -0.853422 0.740801 2.51995 1 0
0.145404 0.649233 0.802429 -1.50268 1 0
0.192196 -0.0571532 0.752674 1.82398 -1 0
0.595137 0.0725736 -0.721638 -3.05866 -1 0
0.219744 0.713342 -0.873803 -1.59601 1 0
0.917784 0.388617 0.959143 2.32195 -1 0
1.84112 -0.137597 0.305474 1.72695 1 0
0.140036 -0.209225 0.630662 2.33172 -1 0
0.319658 0.69364 -0.499023 -2.46276 1 0
2.51102 0.800906 0.557198 -1.11541 1 0
0.0549968 0.0738965 -0.605433 -2.40386 1 0
0.20808 0.784781 -0.183769 2.84845 1 0
0.547648 0.347171 0.0511198 -2.64237 1 0
0.729272 0.857216 -0.871721 -3.01654 -1 0
0.0724871 0.943998 0.225502 1.77901 -1 0
1.51539 0.523745 -0.705741 1.6915 1 0
0.0230857 -0.210064 -0.147022 2.19341 1 0
0.0316024 0.807658 -0.0693278 0.664793 1 0
0.919598 -0.654545 0.124605 2.69593 -1 0
0.250755 -0.00691085 0.88494 2.74144 1 0
0.482479 -0.401792 -0.296841 -1.26674 -1 0
0.343951 -0.830541 -0.80688 -1.0909 -1 0
0.754088 0.694485 -0.157851 -0.397707 1 0
4.37369 0.921186 -0.825041 2.85365 1 0
1.75351 -0.94612 -0.733 2.20155 -1 0
0.591833 -0.140923 0.979329 1.10933 1 0
0.108997 0.579222 0.220564 -0.437348 1 0
0.251865 -0.909338 -0.69488 -2.53146 1 0
3.09678 -0.130331 -0.641149 -1.44097 -1 0
2.23183 -0.645716 -0.849272 -2.61827 -1 0
3.44292 -0.897218 -0.83839 -1.86222 -1 0
1.92364 -0.186027 0.636948 -0.767885 1 0
1.69986 0.591655 -0.68672 0.171863 -1 0
0.139156 -0.95725 -0.315739 1.33512 1 0
2.07275 -0.296356 0.291054 1.19562 1 0
1.78283 -0.146497 -0.326337 1.20106 -1 0
0.913253 0.792207 0.0640079 -2.20022 -1 0
1.13759 0.462941 0.410726 -0.28755 1 0
0.21408 0.932481 -0.826935 -1.26053 1 0
0.569524 -0.317087 0.879583 -2.18142 -1 0
0.455179 0.510172 0.994971 -2.17973 -1 0
1.5431 0.451025 0.445846 -1.17065 1 0
2.63467 -0.628396 -0.892174 1.29549 -1 0
0.0776843 0.606021 -0.899863 -2.2723 -1 0
1.29534 0.34618 -0.832107 -0.591467 -1 0
0.686037 0.558202 -0.93325 -2.09964 -1 0
0.275183 -0.743088 0.621312 1.98129 -1 0
0.212302 0.61493 0.860113 2.47874 -1 0
0.390996 0.123831 0.232219 -3.11188 1 0
0.878055 0.736388 -0.990153 -2.40406 -1 0
0.1244 -0.359432 -0.946015 -2.97687 -1 0
0.221744 0.211359 -0.543639 1.37975 -1 0
0.0667783 0.946713 0.213181 -0.464729 -1 0
6.2011 -0.00394482 -0.846386 -0.632965 -1 0
2.54725 0.0182333 -0.697223 2.52348 1 0
0.123649 -0.884723 -0.923615 -1.04 1 0
2.27274 -0.75108 0.794405 3.05042 -1 0
0.425721 0.0290425 0.771089 -1.20649 1 0
1.33242 0.250009 0.794951 2.07533 1 0
0.524202 -0.925316 0.509657 -0.0889567 1 0
0.322542 0.105891 0.795803 0.922457 1 0
1.30114 -0.182577 0.928479 -1.5019 1 0
1.50434 -0.515219 -0.839152 -1.98039 1 0
0.115206 -0.217066 -0.840708 2.76761 1 0
2.13663 -0.00707062 0.395576 -0.867385 -1 0
0.0541065 -0.731867 0.863407 -1.44758 1 0
0.232757 0.951792 0.667708 -0.853962 1 0
2.35826 0.112605 -0.0104967 -0.0858504 -1 0
0.239439 0.176555 -0.819854 0.48744 -1 0
0.301961 -0.550092 -0.116032 1.52645 -1 0
1.01946 -0.23192 0.861156 -1.23286 -1 0
3.93773 -0.182348 0.649438 -1.37931 1 0
5.14494 -0.878601 0.938787 -1.27178 1 0
0.814401 0.931267 0.148108 2.64531 1 0
0.0598226 -0.347186 -0.797945 -0.525332 -1 0
3.4579 0.215738 -0.564419 0.442393 -1 0
0.607008 -0.25932 -0.530212 -1.76263 1 0
0.607385 -0.621981 0.6484 -1.43718 -1 0
0.172324 0.28764 -0.081484 -0.957622 1 0
3.42926 -0.71502 0.951357 -1.03139 -1 0
0.244143 0.443252 0.865254 -3.00258 -1 0
1.43927 0.74302 0.699489 -1.49756 -1 0
1.00908 0.693991 0.708412 -2.14295 1 0
1.03721 -0.99944 -0.139817 -1.82786 1 0
4.50799 -0.146171 0.387736 2.83009 -1 0
1.50519 -0.918744 -0.791294 -1.16912 1 0
2.58379 -0.31026 0.948583 -2.46351 -1 0
2.00233 0.937468 0.898668 -1.48859 -1 0
1.2397 -0.514936 0.753461 2.29743 -1 0
0.500314 -0.768997 -0.827954 2.80849 -1 0
1.22728 -0.59935 -0.652639 -2.74369 1 0
1.8793 -0.52769 -0.683344 1.52543 1 0
2.45552 0.470967 0.842891 -1.24818 1 0
0.571699 -0.724948 0.704565 -1.27982 -1 0
1.92417 0.512405 0.393543 -1.91295 1 0
0.550781 0.582921 0.577484 -2.49498 1 0
0.193071 -0.346843 -0.911073 -2.47524 1 0
1.20377 -0.00906743 0.619156 2.03663 -1 0
1.0284 0.418447 0.489539 -1.67973 -1 0
3.54737 -0.605643 0.739317 0.734269 1 0
1.41093 -0.0549431 0.95265 -0.604435 -1 0
0.677566 -0.690235 0.653241 1.64669 -1 0
1.27269 0.714823 -0.220051 1.16516 -1 0
1.46618 0.173344 0.764077 -1.20748 -1 0
3.33775 -0.0713308 -0.383211 -1.60317 -1 0
0.503464 -0.405806 0.885361 -2.1467 1 0
3.46979 0.990348 0.495389 0.757185 -1 0
1.709 0.177957 0.108334 -0.292345 -1 0
2.48822 -0.78779 -0.121232 -3.08183 -1 0
0.93158 -0.51993 0.340734 1.63382 -1 0
0.555118 -0.211318 0.563457 1.6735 -1 0
0.506948 0.0223108 -0.37176 -0.963487 -1 0
0.826172 0.00879258 -0.665356 0.755424 -1 0
2.66888 -0.831417 -0.511716 3.12388 -1 0
1.08529 0.460135 0.895871 -1.45251 -1 0
0.46283 -0.0755499 0.834289 1.90326 -1 0
0.24493 0.606168 -0.264806 1.22494 1 0
0.0228556 -0.72787 -0.243659 2.21646 -1 0
1.3302 -0.923499 0.887301 -0.401966 1 0
0.980411 0.635431 0.551059 -2.01256 1 0
2.2698 0.933826 -0.562158 1.56241 1 0
0.401573 -0.662726 0.829898 -0.790714 1 0
1.80764 0.723 -0.834395 1.61252 1 0
4.95312 0.61821 -0.170161 1.0559 1 0
0.0616697 -0.851273 0.718041 -0.595511 -1 0
0.716487 0.501573 0.43284 1.62471 1 0
1.63499 0.698908 0.877914 0.949852 -1 0
1.97037 0.137441 -0.654121 1.48412 1 0
3.15498 -0.467929 0.836378 2.7453 1 0
3.11558 -0.883343 0.500244 2.58699 1 0
5.18088 0.988122 -0.864929 0.147932 1 0
0.473337 -0.73249 -0.675492 2.35735 1 0
0.755559 -0.926389 0.988584 -0.0519324 -1 0
1.09932 0.278888 0.634209 -1.46215 -1 0
3.19475 -0.277189 0.4747 0.229934 1 0
1.61148 0.83105 0.348243 -1.70007 1 0
1.77743 0.0869415 -0.780935 -1.29754 -1 0
0.245291 -0.909162 -0.706431 -0.323853 -1 0
0.163946 -0.34465 -0.585935 -1.55491 1 0
0.89095 0.216482 -0.190343 2.05831 1 0
0.146548 -0.487697 0.164501 -0.461537 1 0
2.85561 -0.737598 -0.884439 1.36199 -1 0
0.32183 0.279808 0.500795 2.18942 -1 0
1.78179 0.744666 -0.365725 0.16044 1 0
1.16032 -0.260147 -0.760621 -1.99156 -1 0
1.02716 0.704353 0.472374 0.678113 1 0
3.87555 -0.335131 -0.356046 -0.27301 -1 0
2.16792 -0.647951 -0.655212 2.03795 -1 0
1.37788 0.991796 0.772663 2.3814 1 0
1.27053 -0.353748 -0.760287 -2.57894 -1 0
0.156942 -0.0722334 -0.936191 -1.06584 -1 0
0.675162 0.381698 0.00435881 -0.274091 -1 0
0.00496265 -0.787984 0.767544 1.4275 1 0
2.5392 -0.790724 -0.960575 1.6548 -1 0
0.659826 -0.0820662 0.600147 -1.56714 -1 0
0.225632 0.0555579 -0.347877 -3.11396 -1 0
0.299037 -0.928256 -0.925616 -1.8749 1 0
1.59091 -0.665445 -0.839575 -0.0109328 -1 0
0.0510766 0.884785 -0.224631 1.30966 1 0
1.18664 -0.556348 -0.984882 -1.70696 1 0
1.51819 0.0515015 -0.343262 -0.203315 -1 0
1.0106 0.932362 0.946533 -0.384304 1 0
0.226569 0.0667835 0.63359 -0.479216 -1 0
1.86393 -0.155817 0.921349 2.64755 1 0
2.2379 0.868363 -0.59154 1.97587 -1 0
2.29457 0.0123273 0.37877 -0.208412 1 0
2.19007 0.16164 0.0244078 2.45026 -1 0
1.30826 -0.0532972 -0.429446 -0.206346 1 0
0.0918606 0.724542 -0.0733793 -3.04313 1 0
3.08555 0.130081 0.713393 -1.66908 1 0
3.42938 0.0675528 0.861354 1.72891 -1 0
0.794502 -0.870533 0.162686 -2.97394 1 0
2.70947 0.792905 0.825501 0.185494 1 0
0.568444 0.0434839 -0.668854 1.09507 -1 0
10.9321 0.185505 -0.89155 -1.95226 1 0
0.443318 0.812271 0.595566 -2.01192 1 0
0.661944 -0.105223 0.301999 2.85468 1 0
1.07526 0.0189464 -0.0463442 0.362769 -1 0
2.37473 -0.751659 0.180806 1.65794 1 0
0.17386 -0.698864 -0.831429 1.13315 1 0
1.10222 -0.392305 -0.0508601 3.09193 -1 0
5.43269 -0.276962 0.766987 -1.71202 1 0
2.9415 -0.882189 0.610054 1.57511 -1 0
0.582254 -0.476672 -0.484366 2.38479 1 0
0.134994 0.590327 -0.952969 -1.98526 -1 0
0.336637 -0.642267 -0.46604 -1.69558 1 0
1.00565 0.809077 -0.951693 -1.04663 1 0
1.28033 0.47485 0.426728 -0.180952 1 0
1.15984 -0.407923 -0.509534 0.178307 -1 0
0.501789 -0.248915 0.921155 -2.37215 -1 0
2.56882 -0.233668 -0.86909 -1.48526 1 0
1.248 0.166093 0.692255 2.89148 -1 0
0.881138 0.986855 0.180754 1.50263 -1 0
1.56754 0.871609 -0.902474 1.17073 1 0
3.34491 0.101827 -0.662869 1.19817 1 0
2.49219 0.706193 -0.615867 -2.22648 -1 0
0.410055 -0.303603 0.599471 -0.610908 1 0
3.25088 0.31507 -0.934422 2.22502 -1 0
0.351849 -0.611744 -0.829037 -3.07678 -1 0
0.47479 -0.91381 0.848337 -1.96409 -1 0
1.72298 0.346433 -0.647859 -2.209 -1 0
3.57329 0.353528 -0.226564 -1.05905 -1 0
0.213031 -0.365481 0.31899 -0.56968 1 0
0.534432 0.284903 0.594209 -1.55531 -1 0
0.477369 0.0506287 -0.957137 -0.971764 -1 0
0.309412 -0.868216 -0.984293 -1.55442 -1 0
0.359278 -0.722016 0.459865 0.0992943 -1 0
0.546856 -0.831295 0.732497 -2.51312 1 0
0.000798858 -0.381531 0.808504 -0.213121 -1 0
1.19619 -0.589445 -0.412382 -2.73565 -1 0
1.06977 -0.112356 0.28886 -1.05304 -1 0
0.477394 0.458116 -0.515158 -2.98297 -1 0
0.165337 -0.990799 0.841796 -3.08504 1 0
0.946639 -0.902043 -0.712092 -1.20678 -1 0
2.42562 0.358326 0.868499 -1.47999 1 0
1.10351 0.266244 0.847307 2.17841 1 0
1.59475 -0.814457 0.328277 -0.381516 1 0
0.445818 -0.421245 0.905991 1.26463 1 0
0.287185 -0.460353 -0.999758 -0.851363 1 0
2.58252 -0.83539 -0.285017 0.444958 1 0
2.11238 -0.690529 -0.576587 0.610343 1 0
0.155944 -0.697956 -0.85143 1.39307 -1 0
0.128067 -0.157963 0.51803 2.10864 -1 0
1.45597 0.29922 0.709935 3.11562 1 0
2.62913 0.677973 0.851062 -0.618358 1 0
0.13973 0.685886 0.874308 1.15969 1 0
0.408725 0.0912166 -0.859107 -1.41174 1 0
1.18828 -0.888862 -0.321567 -0.898476 -1 0
0.45987 -0.307016 0.0671551 -1.39674 -1 0
0.790545 -0.304777 0.856214 -1.50132 1 0
0.456915 0.287656 -0.517856 -0.384821 -1 0
0.227655 -0.148364 0.193618 -1.23589 1 0
3.77699 0.294406 -0.7882 0.230863 -1 0
1.24595 -0.161181 -0.143438 -1.93043 -1 0
1.50526 0.823456 -0.980032 -1.96885 -1 0
0.878582 0.603721 0.778476 0.714037 -1 0
0.522164 -0.928042 0.741807 -2.62848 1 0
0.390103 -0.748262 -0.193352 -2.05967 -1 0
0.354611 -0.533321 0.580959 -0.0131372 1 0
0.280397 0.658232 -0.317801 -1.4956 -1 0
0.421987 0.974294 -0.955468 3.00718 1 0
0.650483 -0.802171 0.831509 1.58927 -1 0
2.13698 0.733692 -0.859004 -0.804197 -1 0
2.66988 0.416701 -0.974209 1.61895 -1 0
1.79491 0.712781 -0.36056 3.01606 1 0
1.85437 0.372682 -0.959448 1.11645 -1 0
4.31659 0.836642 0.78201 -0.815139 -1 0
2.10235 0.622699 0.756503 -1.50715 -1 0
1.66191 0.29638 0.377264 2.75347 1 0
5.69134 0.93619 -0.812692 -2.66104 -1 0
2.08806 -0.484257 0.860748 -0.199137 1 0
